;10.15 - 11.50;1;;;;;;;Профессионально-ориентированный иностранный язык;;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;День военной подготовки;;;;;Методы оптимизации;Методы оптимизации;;;;;;Математическое моделирование в задачах информационной безопасности;Математическое моделирование в задачах информационной безопасности;;;;;;;;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;;
;;;;;;;;;Лабушева Т.М.;;;;;;;;;;;;;;;;Тынченко В.В.;Тынченко В.В.;;;;;;Кириллова С.В.;Кириллова С.В.;;;;;;;;Кустов Д.В.;Кустов Д.В.;;
;;;Гордеева А.Т.;Даниленко А.С.;;;;;;;;;Нечепуренко В.М.;Нечепуренко В.М.;Рогалев А.А.;Рогалев А.А.;Сопов Е.А.;Сопов Е.А.;Сопов Е.А.;Сопов Е.А.;Слепченко Н.Н.;Шарова А.В.;Казанцева О.Г.;Казанцева О.Г.;Потылицина Ю.В.;Потылицина Ю.В.;;Дядичкина Н.С.;Дядичкина Н.С.;;;;;Становов В.В.;Становов В.В.;;;Темербаев С.А.;;;;;;
;;;пр. занятие;пр. занятие;;;;;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;;;пр. занятие;;;;;;
;;;ЭИОС;ЭИОС;;;;;;;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;ЭИОС;ЭИОС;;;;;Корпус №17;Корпус №17;;;Корпус №17;;;;;;
;;;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=7560;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=31784;https://e.sfu-kras.ru/course/view.php?id=31784;https://e.sfu-kras.ru/course/view.php?id=13226;https://e.sfu-kras.ru/course/view.php?id=13226;https://e.sfu-kras.ru/course/view.php?id=13226;https://e.sfu-kras.ru/course/view.php?id=13226;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=8691;https://e.sfu-kras.ru/course/view.php?id=8691;https://e.sfu-kras.ru/course/view.php?id=8544;https://e.sfu-kras.ru/course/view.php?id=8544;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;;;4-19;4-19;;;3-21;;;;;;
;;;асинхронно;асинхронно;;;;;;;;;асинхронно;асинхронно;синхронно;синхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;синхронно;синхронно;асинхронно;асинхронно;;асинхронно;асинхронно;;;;;синхронно;синхронно;;;синхронно;;;;;;
;;2;;;;;;;;;;;;;;;Физическая культура и спорт;Физическая культура и спорт;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;;;;;;;;;;;;;;Технологии вычислительного интеллекта;Технологии вычислительного интеллекта;;;;Физическая культура и спорт;Физическая культура и спорт;;;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС
;;;;;;;;;;;;;;;;;Вашко В.А.;Вашко В.А.;Рогалев А.А.;Рогалев А.А.;;;;;;;;;;;;;;Становов В.В.;Становов В.В.;;;;Худик А.А.;Худик А.А.;;;Кустов Д.В.;Кустов Д.В.
;;;;;;;;;;;;;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;;;;;;;;;;лекция;лекция;;;;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие
;;;;;;;;;;;;;;;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;;;;;;;;;;;;Корпус №17;Корпус №17;;;;ЭИОС;ЭИОС;;;ЭИОС;ЭИОС
;;;;;;;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=31784;https://e.sfu-kras.ru/course/view.php?id=31784;;;;;;;;;;;;;;1-17;1-17;;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118
;;;;;;;;;;;;;;;;;асинхронно;асинхронно;синхронно;синхронно;;;;;;;;;;;;;;синхронно;синхронно;;;;асинхронно;асинхронно;;;асинхронно;асинхронно
;14.10 - 15.45;1;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;;;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;;;;;Проектирование ИУС;Проектирование ИУС;;;Теория систем;Теория систем;Теория систем;Теория систем;;;Физическая культура и спорт;Личностное развитие и командообразование;Личностное развитие и командообразование;Личностное развитие и командообразование;Личностное развитие и командообразование;Английский язык для профессиональных целей;Английский язык для профессиональных целей;;;;;;;;;;;
;;;Дядичкина Н.С.;Дядичкина Н.С.;Бакалейникова И.Г.;Бакалейникова И.Г.;Брюханова Н.А.;Брюханова Н.А.;;;Рогалев А.А.;Рогалев А.А.;;;;;Сопов Е.А.;Сопов Е.А.;;;Иконников О.А.;Иконников О.А.;Иконников О.А.;Иконников О.А.;;;Худик А.А.;Седых Т.В.;Седых Т.В.;Седых Т.В.;Седых Т.В.;Гордеева А.Т.;Слепченко Н.Н.;;;;;;;;;;;
;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;;;лекция;лекция;лекция;лекция;;;пр. занятие;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;;;;;;;;;;;
;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;ЭИОС;ЭИОС;;;;;ЭИОС;ЭИОС;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;;;;;;;;;
;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;https://e.sfu-kras.ru/course/view.php?id=31784;https://e.sfu-kras.ru/course/view.php?id=31784;;;;;https://e.sfu-kras.ru/course/view.php?id=13226;https://e.sfu-kras.ru/course/view.php?id=13226;;;https://e.sfu-kras.ru/course/view.php?id=33913;https://e.sfu-kras.ru/course/view.php?id=33913;https://e.sfu-kras.ru/course/view.php?id=33913;https://e.sfu-kras.ru/course/view.php?id=33913;;;https://e.sfu-kras.ru/course/view.php?id=32561;;;;;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=7560;;;;;;;;;;;
;;;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;;;синхронно;синхронно;;;;;асинхронно;асинхронно;;;асинхронно;асинхронно;асинхронно;асинхронно;;;асинхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;;;;;;;;;;;
;;2;;;;;;;;;;;;;;;Тестирование и контроль качества ПО;Тестирование и контроль качества ПО;Физическая культура и спорт;Физическая культура и спорт;;;;;;;;;;Физическая культура и спорт;Физическая культура и спорт;;;;;;;;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС;Инструментальные средства разработки ИС
;;;;;;;;;;;;;;;;;Рогалев А.А.;Рогалев А.А.;Брюханова Н.А.;Брюханова Н.А.;;;;;;;;;;Дядичкина Н.С.;Дядичкина Н.С.;;;;;;;;Кустов Д.В.;Кустов Д.В.;Кустов Д.В.;Кустов Д.В.;Кустов Д.В.;Кустов Д.В.
;;;;;;;;;;;;;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;;;;;;;;пр. занятие;пр. занятие;;;;;;;;лекция;лекция;лекция;лекция;лекция;лекция
;;;;;;;;;;;;;;;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;;;;;;;;ЭИОС;ЭИОС;;;;;;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС
;;;;;;;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=31784;https://e.sfu-kras.ru/course/view.php?id=31784;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118;https://e.sfu-kras.ru/course/view.php?id=22118
;;;;;;;;;;;;;;;;;синхронно;синхронно;асинхронно;асинхронно;;;;;;;;;;асинхронно;асинхронно;;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно
;15.55 - 17.30;1;Параллельные вычислительные системы;Параллельные вычислительные системы;Параллельные вычислительные системы;Параллельные вычислительные системы;Параллельные вычислительные системы;Параллельные вычислительные системы;Параллельные вычислительные системы;Параллельные вычислительные системы;Физическая культура и спорт;Физическая культура и спорт;;;;;;;;;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;Разработка корпоративных информационных систем;Математическая статистика;Теория вероятностей и математическая статистика;Теория вероятностей и математическая статистика;Теория вероятностей и математическая статистика;Теория вероятностей и математическая статистика;Физическая культура и спорт;Физическая культура и спорт;;;Физическая культура и спорт;Физическая культура и спорт;;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка
;;;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Сиротинина Н.Ю.;Брюханова Н.А.;Брюханова Н.А.;;;;;;;;;Кузнецов А.С.;Кузнецов А.С.;Кузнецов А.С.;Кузнецов А.С.;Кузнецов А.С.;Кузнецов А.С.;Кустицкая Т.А.;Кустицкая Т.А.;Кустицкая Т.А.;Кустицкая Т.А.;Кустицкая Т.А.;Бакалейникова И.Г.;Бакалейникова И.Г.;;;Дядичкина Н.С.;Дядичкина Н.С.;;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.
;;;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;;;;;;;;;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;;лекция;лекция;лекция;лекция;лекция;лекция
;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;;;;;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;;;ЭИОС;ЭИОС;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС
;;;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=199;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=26731;https://e.sfu-kras.ru/course/view.php?id=26731;https://e.sfu-kras.ru/course/view.php?id=26731;https://e.sfu-kras.ru/course/view.php?id=26731;https://e.sfu-kras.ru/course/view.php?id=26731;https://e.sfu-kras.ru/course/view.php?id=26731;https://e.sfu-kras.ru/course/view.php?id=10248;https://e.sfu-kras.ru/course/view.php?id=10248;https://e.sfu-kras.ru/course/view.php?id=10248;https://e.sfu-kras.ru/course/view.php?id=10248;https://e.sfu-kras.ru/course/view.php?id=10248;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849
;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;;;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;;;синхронно;синхронно;;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно
;;2;;;;;;;;;;;;;;;;;Английский язык для профессиональных целей;Английский язык для профессиональных целей;;;;;;;;;;Английский язык для профессиональных целей;Английский язык для профессиональных целей;;;;;Электронные устройства автоматики;Электронные устройства автоматики;;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка;Фронтэнд разработка
;;;;;;;;;;;;;;;;;;;Ямских Т.Н.;Романовская А.А.;;;;;;;;;;Думлер Н.П.;Свиридон Р.А.;;;;;Краснобаев Ю.В.;Краснобаев Ю.В.;;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.;Дьячук П.П.
;;;;;;;;;;;;;;;;;;;пр. занятие;пр. занятие;;;;;;;;;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;;лекция;лекция;лекция;лекция;лекция;лекция
;;;;;;;;;;;;;;;;;;;ЭИОС;ЭИОС;;;;;;;;;;ЭИОС;ЭИОС;;;;;Корпус №17;Корпус №17;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС
;;;;;;;;;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=7560;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=7560;;;;;4-16;4-16;;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849;https://e.sfu-kras.ru/enrol/index.php?id=34849
;;;;;;;;;;;;;;;;;;;асинхронно;асинхронно;;;;;;;;;;асинхронно;асинхронно;;;;;синхронно;синхронно;;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно
;17.40 - 19.15;1;Физическая культура и спорт;Физическая культура и спорт;;;;Профессионально-ориентированный иностранный язык;Физическая культура и спорт;Физическая культура и спорт;;;;;;;;;;;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт;Физическая культура и спорт
;;;Дядичкина Н.С.;Дядичкина Н.С.;;;;Шарова А.В.;Брюханова Н.А.;Брюханова Н.А.;;;;;;;;;;;Худик А.А.;Худик А.А.;Худик А.А.;Худик А.А.;Худик А.А.;Худик А.А.;Худик А.А.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Дядичкина Н.С.;Худик А.А.;лекция;лекция;лекция;лекция;лекция
;;;лекция;лекция;;;;пр. занятие;пр. занятие;пр. занятие;;;;;;;;;;;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие
;;;ЭИОС;ЭИОС;;;;ЭИОС;ЭИОС;ЭИОС;;;;;;;;;;;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС
;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;;https://e.sfu-kras.ru/course/view.php?id=7560;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;;;;;;;;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561
;;;синхронно;синхронно;;;;асинхронно;асинхронно;асинхронно;;;;;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно
;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Электронные устройства автоматики;Электронные устройства автоматики;;;;Физическая культура и спорт;Физическая культура и спорт;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Краснобаев Ю.В.;Краснобаев Ю.В.;;;;Худик А.А.;Худик А.А.;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;пр. занятие;пр. занятие;;;;пр. занятие;пр. занятие;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Корпус №17;Корпус №17;;;;ЭИОС;ЭИОС;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4-16;4-16;;;;https://e.sfu-kras.ru/course/view.php?id=32561;https://e.sfu-kras.ru/course/view.php?id=32561;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;синхронно;синхронно;;;;асинхронно;асинхронно;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Примечание: Занятия по дисциплине ""Прикладная физическая культура и спорт"" проводятся два раза в неделю по индивидуальному расписанию студентов (https://u-sport.sfu-kras.ru) на основании графика учебного процесса и аудиторных часов, указанных в учебном плане.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Руководитель учебного департамента  ________________ Н.А. Козель;;;;;;Директор института ______________________Д.В. Капулин;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
