Дни;Часы;Неделя;09.03.01 Информатика и вычислительная техника;;;;;;;;;;;;;;09.03.04 Программная инженерия;;;;;;01.03.04 Прикладная математика;10.05.01 Компьютерная безопасность;;10.05.03 Информационная безопасность автоматизированных систем;;10.03.01 Информационная безопасность;;27.03.03 Системный анализ и управление;;27.03.04 Управление в технических системах;;15.03.04 Автоматизация технологических процессов и производств;09.03.03 Прикладная информатика;;;
;;;КИ20-06б                                     (1 подгруппа);КИ20-06б                                     (2 подгруппа);КИ20-07б                                     (1 подгруппа);КИ20-07б                                     (2 подгруппа);КИ20-08б                                     (1 подгруппа);КИ20-08б                                     (2 подгруппа);КИ20-11б                                     (1 подгруппа);КИ20-11б                                     (2 подгруппа);КИ20-12б                                     (1 подгруппа);КИ20-12б                                     (2 подгруппа);КИ20-13б                                     (1 подгруппа);КИ20-13б                                     (2 подгруппа);КИ20-14б                                     (1 подгруппа);КИ20-14б                                     (2 подгруппа);КИ21-16/1б                                     (1 подгруппа);КИ20-16/1б                                     (2 подгруппа);КИ20-16/2б                                     (1 подгруппа);КИ20-16/2б                                     (2 подгруппа);КИ20-17/1б                                     (1 подгруппа);КИ20-17/1б                                     (2 подгруппа);КИ20-18б;КИ20-01                                     (1 подгруппа);КИ20-01                                     (2 подгруппа);КИ20-02                                     (1 подгруппа);КИ20-02                                     (2 подгруппа);КИ20-02/1б                                     (1 подгруппа);КИ20-02/1б                                     (2 подгруппа);КИ20-03б                                     (1 подгруппа);КИ20-03б                                     (2 подгруппа);КИ20-04б                                     (1 подгруппа);КИ20-04б                                     (2 подгруппа);КИ20-05б                                    ;КИ20-20б                                     (1 подгруппа);КИ20-20б                                     (2 подгруппа);КИ20-21б                                     (1 подгруппа);КИ20-21б                                     (2 подгруппа)
;;;;;;;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;;;;;пр. занятие;пр. занятие;лекция;пр. занятие;пр. занятие;лекция;лекция;;;;;пр. занятие;пр. занятие;;;;;
;;;;;;;Корпус №17;Корпус №17;Корпус №17;Корпус №17;ЭИОС;ЭИОС;;;Корпус №17;Корпус №17;;;;;ЭИОС;ЭИОС;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;;;Корпус №17;Корпус №17;;;;;
;;;;;;;4-16;4-16;2-17;2-17;;;;;4-13;4-13;;;;;https://e.sfu-kras.ru/course/view.php?id=2998;https://e.sfu-kras.ru/course/view.php?id=2998;2-03;4-19;4-19;2-20;2-20;;;;;1-14;1-14;;;;;
;;;;;;;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;;;синхронно;синхронно;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;;;синхронно;синхронно;;;;;
;;2;;;;;Гибридные вычислительные системы;Гибридные вычислительные системы;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Экономическая культура и финансовая грамотность;Основы противодействия экстремизму, терроризму, коррупционному поведению;Основы противодействия экстремизму, терроризму, коррупционному поведению;Основы противодействия экстремизму, терроризму, коррупционному поведению;Основы противодействия экстремизму, терроризму, коррупционному поведению;Основы противодействия экстремизму, терроризму, коррупционному поведению;Основы противодействия экстремизму, терроризму, коррупционному поведению;Математика сложных процессов;Параллельное программирование;Параллельное программирование;Психология и педагогика;Психология и педагогика;Основы управленческой деятельности;Основы управленческой деятельности;;;Цифровые системы управления;Цифровые системы управления;;;;;
;;;;;;;Тарасов С.А.;Тарасов С.А.;Зябликов Д.В.;Зябликов Д.В.;Зябликов Д.В.;Зябликов Д.В.;Зябликов Д.В.;Зябликов Д.В.;Зябликов Д.В.;Зябликов Д.В.;Новикова Г.Р.;Новикова Г.Р.;Новикова Г.Р.;Новикова Г.Р.;Новикова Г.Р.;Новикова Г.Р.;Кириллова С.В.;Удалова Ю.В.;Удалова Ю.В.;Гончаревич Н.А.;Гончаревич Н.А.;Кочкин П.В.;Кочкин П.В.;;;Авласко П.В.;Авласко П.В.;;;;;
;;;;;;;пр. занятие;пр. занятие;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;лекция;пр. занятие;пр. занятие;пр. занятие;лекция;лекция;пр. занятие;пр. занятие;;;пр. занятие;пр. занятие;;;;;
;;;;;;;Корпус №17;Корпус №17;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;Корпус №14;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;ЭИОС;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;Корпус №17;;;Корпус №17;Корпус №17;;;;;
;;;;;;;4-07;4-07;34-02;34-02;34-02;34-02;34-02;34-02;34-02;34-02;https://e.sfu-kras.ru/course/view.php?id=36710;https://e.sfu-kras.ru/course/view.php?id=36710;https://e.sfu-kras.ru/course/view.php?id=36710;https://e.sfu-kras.ru/course/view.php?id=36710;https://e.sfu-kras.ru/course/view.php?id=36710;https://e.sfu-kras.ru/course/view.php?id=36710;2-03;4-19;4-19;2-20;2-20;2-17;2-17;;;1-14;1-14;;;;;
;;;;;;;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;асинхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;синхронно;;;синхронно;синхронно;;;;;
;15.55 - 17.30;1;;;;;;;Информационно-вычислительные сети;Информационно-вычислительные сети;Моделирование процессов и систем;Моделирование процессов и систем;Машинное обучение;Машинное обучение;Машинное обучение;Машинное обучение;;;;;;;Математическое моделирование;Параллельное программирование;Параллельное программирование;Психология и педагогика;Психология и педагогика;;;;;;;;;;;
